# mac_addr	mangled	demangled
# source: Mac PEF traceback tables; addr = 0x10000000 + code-section offset
# NOTE: old lift-comment mac addrs came from a DIFFERENT Mac build - match by NAME
0x10034ef4	.DebugShowText__6AnimalFv	Animal::DebugShowText()
0x10034f24	.IsMovingForAnimation__6LivingFv	Living::IsMovingForAnimation()
0x10034f84	.IsMoving__6ObjectCFv	Object::IsMoving() const
0x10034fe4	.SetPointFromPointDistanceHeadingAndPitch__7GCameraFP7LHPointRC7LHPointfff	GCamera::SetPointFromPointDistanceHeadingAndPitch(LHPoint*, const LHPoint&, float, float, float)
0x10035104	.ModifyAtomCore__29UpdateRuleRotatePrincipalAxisCFP8AtomCore	UpdateRuleRotatePrincipalAxis::ModifyAtomCore(AtomCore*) const
0x100354e4	.GetPos__16GameThingWithPosFv	GameThingWithPos::GetPos()
0x10035584	.ProcessForPlayer__10GAlignmentFP7GPlayer	GAlignment::ProcessForPlayer(GPlayer*)
0x10035664	.LookForGrazePos__6AnimalFRC9MapCoordslP9MapCoords	Animal::LookForGrazePos(const MapCoords&, long, MapCoords*)
0x100357e4	.GetFOVHelpMessageSet__8VillagerFv	Villager::GetFOVHelpMessageSet()
0x10035854	.Clear__22LHFastPointer<6Object>Fv	LHFastPointer<6Object>::Clear()
0x10035894	.Init__9JustMapXZFUsUs	JustMapXZ::Init(unsigned short, unsigned short)
0x100358d4	.__ct__9JustMapXZFv	JustMapXZ::JustMapXZ()
0x10035914	.__ct__22LHFastPointer<6Object>Fv	LHFastPointer<6Object>::LHFastPointer()
0x10035974	.IsInInfluence__13InfluenceRingCFRC9MapCoords	InfluenceRing::IsInInfluence(const MapCoords&) const
0x10035a04	.MoveToCircleHugCircle__30MobileWallHug_InCircleStuff<0>FP13MobileWallHug	MobileWallHug_InCircleStuff<0>::MoveToCircleHugCircle(MobileWallHug*)
0x10035c44	.IsMobileWallHug__16GameThingWithPosCFv	GameThingWithPos::IsMobileWallHug() const
0x10035c94	.IsMemberOfThisPlayer__7GPlayerFP16GInterfaceStatus	GPlayer::IsMemberOfThisPlayer(GInterfaceStatus*)
0x10035d44	.PreDraw__4TreeFv	Tree::PreDraw()
0x10036044	.CalcRandomPos__6LivingFRC9MapCoordsff	Living::CalcRandomPos(const MapCoords&, float, float)
0x10036384	.GetUniqueId__4BaseCFv	Base::GetUniqueId() const
0x100363f4	.GetBankAngle__4DoveFff	Dove::GetBankAngle(float, float)
0x10036434	.IsScriptContainer__16GameThingWithPosCFv	GameThingWithPos::IsScriptContainer() const
0x10036484	.GetAngleSign__6GUtilsFll	GUtils::GetAngleSign(long, long)
0x10036524	.MoveAnimation__4DoveFv	Dove::MoveAnimation()
0x10036584	.GetMapChild__13MultiMapFixedFRC7MapCell	MultiMapFixed::GetMapChild(const MapCell&)
0x10036614	.GetDistance__6GUtilsFRC7LHPointRC7LHPoint	GUtils::GetDistance(const LHPoint&, const LHPoint&)
0x10036694	.hypotenuse__Fff	hypotenuse(float, float)
0x10036754	.Process3dEngine__5GGameFv	GGame::Process3dEngine()
0x100384a4	.GetInterface__16GInterfaceStatusFv	GInterfaceStatus::GetInterface()
0x100384e4	.GetNextInterfaceStatus__7GPlayerFP16GInterfaceStatus	GPlayer::GetNextInterfaceStatus(GInterfaceStatus*)
0x100386b4	.CalculatePlayerInfluence__9InfluenceFRC9MapCoordsP7GPlayeri14INFL_CALC_TYPEi	Influence::CalculatePlayerInfluence(const MapCoords&, GPlayer*, int, INFL_CALC_TYPE, int)
0x10038854	.IsShowing__15TownDesireFlagsFv	TownDesireFlags::IsShowing()
0x10038934	.GetGameTimeInc__8LH3DTechFv	LH3DTech::GetGameTimeInc()
0x10038974	.Get__17LHListHead<4Town>Fv	LHListHead<4Town>::Get()
0x100389b4	.Process__7GPlayerFv	GPlayer::Process()
0x10038d34	.Get__15LHPTR<7Citadel>CFv	LHPTR<7Citadel>::Get() const
0x10038d74	.Draw__12MobileObjectFv	MobileObject::Draw()
0x10038e14	.Draw__15TownDesireFlagsFv	TownDesireFlags::Draw()
0x10039334	.IsMultiplayerGame__5GGameCFv	GGame::IsMultiplayerGame() const
0x100393d4	.Draw__5AbodeFv	Abode::Draw()
0x10039924	.ShouldRemove__20RemoveRuleOldAgeOnlyCFP14AtomCollectionP8AtomCore	RemoveRuleOldAgeOnly::ShouldRemove(AtomCollection*, AtomCore*) const
0x100399c4	.ModifyAtomCore__10RemoveRuleCFP8AtomCore	RemoveRule::ModifyAtomCore(AtomCore*) const
0x10039a54	.Draw__5FieldFv	Field::Draw()
0x10039ea4	.IsThingValid__7GScriptFv	GScript::IsThingValid()
0x10039f94	.GameThingClicked__7GScriptFv	GScript::GameThingClicked()
0x1003a164	.GetAtomAge__8AtomCoreCFv	AtomCore::GetAtomAge() const
0x1003a1c4	.ModifyAtomCore__14UR_ChangeScaleCFP8AtomCore	UR_ChangeScale::ModifyAtomCore(AtomCore*) const
0x1003a2a4	.IsObjectInMap__6ObjectFv	Object::IsObjectInMap()
0x1003a2e4	.GetAltitude__14CameraModeNew3FR7LHPoint	CameraModeNew3::GetAltitude(LHPoint&)
0x1003a494	.ModifyAtomCore__12AR_FadeAlphaCFP8AtomCore	AR_FadeAlpha::ModifyAtomCore(AtomCore*) const
0x1003a614	.Set__7LHPointFPC7LHPoint	LHPoint::Set(const LHPoint*)
0x1003a664	.Draw__4DoveFv	Dove::Draw()
0x1003a994	.GetCurrentValue__6ZoomerFv	Zoomer::GetCurrentValue()
0x1003a9d4	.CompareMultiChilds__13MultiMapFixedFPCvPCv	MultiMapFixed::CompareMultiChilds(const void*, const void*)
0x1003aa64	.SortedMultiChildFind__13MultiMapFixedFRC7MapCell	MultiMapFixed::SortedMultiChildFind(const MapCell&)
0x1003ab44	.data__Q23std38__vector_pod<Ul,Q23std13allocator<Ul>>Fv	std::__vector_pod<Ul,Q23std13allocator<Ul>>::data()
0x1003aba4	.Draw__14SingleMapFixedFv	SingleMapFixed::Draw()
0x1003ac44	.MoveToCircleHug__13MobileWallHugFv	MobileWallHug::MoveToCircleHug()
0x1003b1b4	.SetYJustAngle__6ObjectFf	Object::SetYJustAngle(float)
0x1003b1f4	.CheckForClearArea__4TownFR9MapCoordsfM6ObjectFPCvPCv_iP6Object	CheckForClearArea__4TownFR9MapCoordsfM6ObjectFPCvPCv_iP6Object
0x1003b404	.Draw__8PileWoodFv	PileWood::Draw()
0x1003b684	.Get2DRadius__6ObjectFv	Object::Get2DRadius()
0x1003b7a4	.GameTurnUpdate__13PhysicsObjectFv	PhysicsObject::GameTurnUpdate()
0x1003cd94	.GetCamera__5GGameFv	GGame::GetCamera()
0x1003cdd4	.__ct__7LHPointFRC7LHPoint	LHPoint::LHPoint(const LHPoint&)
0x1003ce24	.Clip__11WeatherInfoFi	WeatherInfo::Clip(int)
0x1003ce74	.Update__14CameraModeNew3Fv	CameraModeNew3::Update()
0x100437e4	.ModifyAtomCollection__22AtomCollectionModifierCFP14AtomCollection	AtomCollectionModifier::ModifyAtomCollection(AtomCollection*) const
0x10043944	.IsDrawBuilding__13MultiMapFixedFv	MultiMapFixed::IsDrawBuilding()
0x10043994	.CalculateInfluenceOnRange__9InfluenceFffi	Influence::CalculateInfluenceOnRange(float, float, int)
0x10043a84	.Draw__10CloudInSkyFv	CloudInSky::Draw()
0x10043d64	.__as__8LHMatrixFRC8LHMatrix	LHMatrix::operator=(const LHMatrix&)
0x10043dd4	.GetPos__8LHMatrixCFv	LHMatrix::GetPos() const
0x10043e04	.__mi__7LHPointCFRC7LHPoint	LHPoint::operator-(const LHPoint&) const
0x10043e74	.__ml__7LHPointCFf	LHPoint::operator*(float) const
0x10043ec4	.SetPosition__10LH3DObjectFRC7LHPointff	LH3DObject::SetPosition(const LHPoint&, float, float)
0x10044214	.SetIdentity__8LHMatrixFv	LHMatrix::SetIdentity()
0x100442b4	.Process__13InfluenceRingFv	InfluenceRing::Process()
0x10044374	.__ct__13LH3DMapCoordsFff	LH3DMapCoords::LH3DMapCoords(float, float)
0x100443e4	.Draw__6AnimalFv	Animal::Draw()
0x10044784	.GetProperty__7GScriptFv	GScript::GetProperty()
0x10045624	.THING_OR_NULL_POP__9ScriptDLLFv	ScriptDLL::THING_OR_NULL_POP()
0x10045684	.GetDistance__7GScriptFv	GScript::GetDistance()
0x100457b4	.POP__9ScriptDLLFP6VMType	ScriptDLL::POP(VMType*)
0x10045814	.COORD_POP__9ScriptDLLFv	ScriptDLL::COORD_POP()
0x10045874	.VMStartCall__7GScriptFUl	GScript::VMStartCall(unsigned long)
0x100458d4	.PUSH__9ScriptDLLFPv6VMType	ScriptDLL::PUSH(void*, VMType)
0x10045934	.COORD_PUSH__9ScriptDLLFf	ScriptDLL::COORD_PUSH(float)
0x10045994	.Draw__12MobileStaticFv	MobileStatic::Draw()
0x10045a24	.Draw__4RockFv	Rock::Draw()
0x10045ab4	.SetXYZAngles__6ObjectFfff	Object::SetXYZAngles(float, float, float)
0x10045bf4	.SetupMapXZ__9MapCoordsFll	MapCoords::SetupMapXZ(long, long)
0x10045c74	.GetAtmosType__7TerrainFUsUs	Terrain::GetAtmosType(unsigned short, unsigned short)
0x10045d34	.UpdateFromMap__9GSoundMapFRC9MapCoords	GSoundMap::UpdateFromMap(const MapCoords&)
0x10045ef4	.AddAtmosType__9GSoundMapF10ATMOS_TYPERC9MapCoords	GSoundMap::AddAtmosType(ATMOS_TYPE, const MapCoords&)
0x10045ff4	.IsUniqueIdAtOffsetTheSame__4BaseFUlUl	Base::IsUniqueIdAtOffsetTheSame(unsigned long, unsigned long)
0x100460a4	.IsValid__8BaseInfoCFv	BaseInfo::IsValid() const
0x10046124	.GetBase__8BaseInfoCFv	BaseInfo::GetBase() const
0x100461a4	.CalculatePlayerRawInfluence__9InfluenceFRC9MapCoordsP7GPlayeri	Influence::CalculatePlayerRawInfluence(const MapCoords&, GPlayer*, int)
0x100464e4	.GetNoReferences__12ScriptManageCFv	ScriptManage::GetNoReferences() const
0x10046524	.ProcessReferenceTable__7GScriptFv	GScript::ProcessReferenceTable()
0x100466a4	.IsClear__8BaseInfoCFv	BaseInfo::IsClear() const
0x100466f4	.IsInAntiInfluence__9InfluenceFRC9MapCoordsP7GPlayer	Influence::IsInAntiInfluence(const MapCoords&, GPlayer*)
0x100467f4	.GetPlayer__13InfluenceRingFv	InfluenceRing::GetPlayer()
0x10046834	.CalculateInfluence__13InfluenceRingFRC9MapCoordsP7GPlayeri	InfluenceRing::CalculateInfluence(const MapCoords&, GPlayer*, int)
0x10046914	.Draw__15ScriptHighlightFv	ScriptHighlight::Draw()
0x10047454	.__pl__7LHPointCFRC7LHPoint	LHPoint::operator+(const LHPoint&) const
0x100474c4	.Draw__13MultiMapFixedFv	MultiMapFixed::Draw()
0x10047594	.LocalRand__5GRandFl	GRand::LocalRand(long)
0x10047624	.GetFireEffect__6ObjectFv	Object::GetFireEffect()
0x10047674	.__ct__7LHPointFPC7LHPoint	LHPoint::LHPoint(const LHPoint*)
0x100476c4	.__ct__7LHPointFv	LHPoint::LHPoint()
0x10047704	.GetScale__6ObjectFv	Object::GetScale()
0x10047734	.Draw__4TreeFv	Tree::Draw()
0x10048144	.WholeX__13LH3DMapCoordsCFv	LH3DMapCoords::WholeX() const
0x10048184	.Add__16AtmosMapTypeInfoFRC9MapCoordsRC9MapCoords	AtmosMapTypeInfo::Add(const MapCoords&, const MapCoords&)
0x100484b4	.WholeZ__13LH3DMapCoordsCFv	LH3DMapCoords::WholeZ() const
0x100484f4	.ProcessAllObjectsOnCells__Fv	ProcessAllObjectsOnCells()
0x10048e34	.AddForDrawing__12Game3DObjectFP6Object	Game3DObject::AddForDrawing(Object*)
0x10048fc4	.SendFOVObject__10HelpSystemFP6Objectf	HelpSystem::SendFOVObject(Object*, float)
0x10049374	.GetColorAndSpecularWithFog__10LH3DIslandFPC7LHPointPUlPUl	LH3DIsland::GetColorAndSpecularWithFog(const LHPoint*, unsigned long*, unsigned long*)
0x10049444	.IsDoubleSided__12LH3DMaterialFv	LH3DMaterial::IsDoubleSided()
0x100494a4	.GetMode__12LH3DMaterialFv	LH3DMaterial::GetMode()
0x100494e4	.IsNeedTilling__12LH3DMaterialFv	LH3DMaterial::IsNeedTilling()
0x10049524	.SetRenderState__10LH3DRenderFQ29IndirectX19_D3DRENDERSTATETYPEUl	LH3DRender::SetRenderState(IndirectX::_D3DRENDERSTATETYPE, unsigned long)
0x10049624	.GetNearClipping__8LH3DTechFv	LH3DTech::GetNearClipping()
0x100496b4	.ComputeWeather__8GClimateFRC7LHPointb	GClimate::ComputeWeather(const LHPoint&, bool)
0x10049c44	.Get__41LHFastPointer<24LHLinkedNode<P8GClimate>>CFv	LHFastPointer<24LHLinkedNode<P8GClimate>>::Get() const
0x10049c94	.MoveTo__13MobileWallHugFv	MobileWallHug::MoveTo()
0x1004ac14	.GetDestPos__13MobileWallHugFv	MobileWallHug::GetDestPos()
0x1004ac54	.MoveTo3D__6AnimalFv	Animal::MoveTo3D()
0x1004ae34	.GetCell__10LH3DIslandFll	LH3DIsland::GetCell(long, long)
0x1004aef4	.ConvertMapCoordToLandscapePoint__10GLandscapeFRC9MapCoordsR7LHPoint	GLandscape::ConvertMapCoordToLandscapePoint(const MapCoords&, LHPoint&)
0x1004b004	.PreDrawScale__6LivingFf	Living::PreDrawScale(float)
0x1004b344	.DrawBox__10SetupThingFiiiiffffP12LH3DMaterialP9LH3DColoriiibf	SetupThing::DrawBox(int, int, int, int, float, float, float, float, LH3DMaterial*, LH3DColor*, int, int, int, bool, float)
0x1004bb24	.SetTowardsAngle__6AnimalFUs	Animal::SetTowardsAngle(unsigned short)
0x1004be64	.__apl__9MapCoordsFRC9JustMapXZ	MapCoords::operator+=(const JustMapXZ&)
0x1004bec4	.GetRadius__8ReactionFv	Reaction::GetRadius()
0x1004bf04	.GetDistanceInMetres__6GUtilsFRC9MapCoordsRC9MapCoords	GUtils::GetDistanceInMetres(const MapCoords&, const MapCoords&)
0x1004bfa4	.GetDistance__6GUtilsFRC9MapCoordsRC9MapCoords	GUtils::GetDistance(const MapCoords&, const MapCoords&)
0x1004c024	.hypotenuse__Fll	hypotenuse(long, long)
0x1004c114	.SpreadReaction__8ReactionFRC9MapCoordsUsUcP16GameThingWithPosP8Reaction	Reaction::SpreadReaction(const MapCoords&, unsigned short, unsigned char, GameThingWithPos*, Reaction*)
0x1004c374	.MapZ__13LH3DMapCoordsCFv	LH3DMapCoords::MapZ() const
0x1004c3b4	.InBounds__9MapCoordsCFv	MapCoords::InBounds() const
0x1004c454	.MapX__13LH3DMapCoordsCFv	LH3DMapCoords::MapX() const
0x1004c494	.Spiral__6GUtilsFRlRl	GUtils::Spiral(long&, long&)
0x1004c504	.ToMapPos__4GMapCFll	GMap::ToMapPos(long, long) const
0x1004c544	.ToMap__9MapCoordsCFv	MapCoords::ToMap() const
0x1004c5d4	.InBounds__4GMapCFll	GMap::InBounds(long, long) const
0x1004c624	.ApplyReactionToLivingObjectsAtSquare__8ReactionFllP16GameThingWithPosP8ReactionUc	Reaction::ApplyReactionToLivingObjectsAtSquare(long, long, GameThingWithPos*, Reaction*, unsigned char)
0x1004cb84	.Altitude__9MapCoordsCFv	MapCoords::Altitude() const
0x1004cbc4	.__ct__13LH3DMapCoordsFv	LH3DMapCoords::LH3DMapCoords()
0x1004cc14	.__ct__7LHPointFfff	LHPoint::LHPoint(float, float, float)
0x1004cc54	.PreDrawShear__6LivingFv	Living::PreDrawShear()
0x1004cde4	.DrawScale__6LivingFf	Living::DrawScale(float)
0x1004cf54	.GetInterfaceStatusInfluence__17GVirtualInfluenceFRC9MapCoords14INFL_CALC_TYPE	GVirtualInfluence::GetInterfaceStatusInfluence(const MapCoords&, INFL_CALC_TYPE)
0x1004d154	.GetPosition__7GScriptFv	GScript::GetPosition()
0x1004d594	.AreWeThere__13MobileWallHugFRC9MapCoordsf	MobileWallHug::AreWeThere(const MapCoords&, float)
0x1004d664	.GetInfo__6AnimalCFv	Animal::GetInfo() const
0x1004d694	.RemoveMapObject__6ObjectFv	Object::RemoveMapObject()
0x1004d734	.InsertMapObject__6ObjectFv	Object::InsertMapObject()
0x1004d814	.SetWholeX__13LH3DMapCoordsFl	LH3DMapCoords::SetWholeX(long)
0x1004d854	.SetWholeZ__13LH3DMapCoordsFl	LH3DMapCoords::SetWholeZ(long)
0x1004d894	.SetAltitude__13LH3DMapCoordsFf	LH3DMapCoords::SetAltitude(float)
0x1004d8d4	.GetInfluence__13MultiMapFixedFv	MultiMapFixed::GetInfluence()
0x1004d9a4	.GetInfo__23GVillagerStateTableInfoFv	GVillagerStateTableInfo::GetInfo()
0x1004da54	.GetPercentRepaired__13MultiMapFixedFv	MultiMapFixed::GetPercentRepaired()
0x1004dac4	.GetLife__6ObjectFv	Object::GetLife()
0x1004daf4	.ReduceLife__6ObjectFfP7GPlayer	Object::ReduceLife(float, GPlayer*)
0x1004dbc4	.SetLife__8VillagerFf	Villager::SetLife(float)
0x1004dce4	.CallState__8VillagerFv	Villager::CallState()
0x1004dd74	.ProcessState__8VillagerFv	Villager::ProcessState()
0x1004dec4	.CheckEveryTime__8VillagerFv	Villager::CheckEveryTime()
0x1004e2d4	.Get__29LHFastPointer<C11GObjectInfo>CFv	LHFastPointer<C11GObjectInfo>::Get() const
0x1004e324	.Get__16LHPTR<8Reaction>CFv	LHPTR<8Reaction>::Get() const
0x1004e364	.ProcessReaction__6LivingFv	Living::ProcessReaction()
0x1004e4c4	.ProcessLiving__6LivingFv	Living::ProcessLiving()
0x1004e654	.GetLast__51SLL<6Living,&.FlockOrder__6LivingFP6LivingP6Living>Fv	SLL<6Living,&.FlockOrder__6LivingFP6LivingP6Living>::GetLast()
0x1004e6c4	.GetSize__51SLL<6Living,&.FlockOrder__6LivingFP6LivingP6Living>Fv	SLL<6Living,&.FlockOrder__6LivingFP6LivingP6Living>::GetSize()
0x1004e724	.ProcessNeeds__6AnimalFv	Animal::ProcessNeeds()
0x1004e8e4	.Get__13LHPTR<5Flock>CFv	LHPTR<5Flock>::Get() const
0x1004e924	.IAmFlockLeader__6LivingFv	Living::IAmFlockLeader()
0x1004e9a4	.Validate__6AnimalFv	Animal::Validate()
0x1004eaa4	.Get__14LHPTR<6Object>CFv	LHPTR<6Object>::Get() const
0x1004eae4	.ProcessState__6AnimalFv	Animal::ProcessState()
0x1004ec74	.GetFlock__6LivingCFv	Living::GetFlock() const
0x1004eca4	.FollowFlock__4DoveFv	Dove::FollowFlock()
0x1004edb4	.GetState__12LivingActionCFUl	LivingAction::GetState(unsigned long) const
0x1004edf4	.CheckGrownUp__6AnimalFv	Animal::CheckGrownUp()
0x1004eed4	.GetAge__6LivingFv	Living::GetAge()
0x1004ef24	.GetDesireToBeRepaired__5AbodeFv	Abode::GetDesireToBeRepaired()
0x1004f004	.Get__32LHFastPointer<C14GContainerInfo>CFv	LHFastPointer<C14GContainerInfo>::Get() const
0x1004f054	.Draw__8VillagerFv	Villager::Draw()
0x1004f2c4	.GetYAngle__6ObjectFv	Object::GetYAngle()
0x1004f2f4	.GetFOVHelpMessageSet__6ObjectFv	Object::GetFOVHelpMessageSet()
0x1004f354	.TriangleMovement__4DoveFv	Dove::TriangleMovement()
0x1004f5a4	.SetYAngle__6ObjectFf	Object::SetYAngle(float)
0x1004f674	.SetGameAngle__13MobileWallHugFUs	MobileWallHug::SetGameAngle(unsigned short)
0x1004f6e4	.ConvertGameAngleTo3D__6GUtilsFl	GUtils::ConvertGameAngleTo3D(long)
0x1004f754	.GetScriptGameThing__7GScriptFUl	GScript::GetScriptGameThing(unsigned long)
0x1004f8c4	.IsInScript__16GameThingWithPosFv	GameThingWithPos::IsInScript()
0x1004f904	.MoveToPos__6LivingFv	Living::MoveToPos()
0x1004f9a4	.SetPos__16GameThingWithPosFRC9MapCoords	GameThingWithPos::SetPos(const MapCoords&)
0x1004fa04	.MoveMapObject__6ObjectFRC9MapCoords	Object::MoveMapObject(const MapCoords&)
0x1004fab4	.CalculateInfluencePower__7GPlayerFv	GPlayer::CalculateInfluencePower()
0x1004fc64	.Get__27LHListNode<13InfluenceRing>Fv	LHListNode<13InfluenceRing>::Get()
0x1004fca4	.GetPercentAbodeFullWithAdults__5AbodeFv	Abode::GetPercentAbodeFullWithAdults()
0x1004fd74	.__ct__9MapCoordsFRC9MapCoords	MapCoords::MapCoords(const MapCoords&)
0x1004fe24	.IsFence__12MobileStaticFv	MobileStatic::IsFence()
0x1004feb4	.IsMovingForAnimation__8VillagerFv	Villager::IsMovingForAnimation()
0x1004ff34	.Draw__Q26GWater6CircleFv	GWater::Circle::Draw()
0x10050104	.Draw__10GLandscapeFv	GLandscape::Draw()
0x10051344	.IsValid__Q26GWater6CircleFv	GWater::Circle::IsValid()
0x10051384	.water_drop_cb__FR7LHPointfUl	water_drop_cb(LHPoint&, float, unsigned long)
0x100514d4	.IsReadyForNewAnimation__6LivingFUl	Living::IsReadyForNewAnimation(unsigned long)
0x10051584	.GetFinalState__8VillagerCFv	Villager::GetFinalState() const
0x10051614	.GetAngleDifference__6GUtilsFll	GUtils::GetAngleDifference(long, long)
0x10051684	.MoveToPos__6AnimalFv	Animal::MoveToPos()
0x100516f4	.GetAngleFromDXDZ__6GUtilsFll	GUtils::GetAngleFromDXDZ(long, long)
0x10051764	.GetAngleFromXZ__6GUtilsFRC9MapCoordsRC9MapCoords	GUtils::GetAngleFromXZ(const MapCoords&, const MapCoords&)
0x100517e4	.SetDestinationWithSpeedAndTime__6ZoomerFfff	Zoomer::SetDestinationWithSpeedAndTime(float, float, float)
0x100519b4	.fabsf__3stdFf	std::fabsf(float)
0x10051a04	.IsAnimal__6AnimalFv	Animal::IsAnimal()
0x10051a34	.IsDidYouKnow__15ScriptHighlightFv	ScriptHighlight::IsDidYouKnow()
0x10051ac4	.InsideInclusion__15CameraExclusionF7LHPoint7LHPointP7LHPointP7LHPoint	CameraExclusion::InsideInclusion(LHPoint, LHPoint, LHPoint*, LHPoint*)
0x10051e84	.ModifyAtomCore__12UR_GustyWindCFP8AtomCore	UR_GustyWind::ModifyAtomCore(AtomCore*) const
0x100520c4	.ModifyAtomCore__17UpdateRuleGravityCFP8AtomCore	UpdateRuleGravity::ModifyAtomCore(AtomCore*) const
0x10052224	.Process__17GVirtualInfluenceFv	GVirtualInfluence::Process()
0x10052464	.MoveToPos3D__6LivingFv	Living::MoveToPos3D()
0x10052504	.GetColor__6GWaterFUlUl	GWater::GetColor(unsigned long, unsigned long)
0x100525c4	.GetSizeCircle__Q26GWater6CircleFv	GWater::Circle::GetSizeCircle()
0x10052644	.Process__5AbodeFv	Abode::Process()
0x100527c4	.GetTown__5AbodeFv	Abode::GetTown()
0x100527f4	.GetTimeToBank__4DoveFv	Dove::GetTimeToBank()
0x10052844	.__ct__9MapCoordsFllf	MapCoords::MapCoords(long, long, float)
0x10052894	.GetLHPoint__9MapCoordsCFv	MapCoords::GetLHPoint() const
0x100529b4	.Process__13MultiMapFixedFv	MultiMapFixed::Process()
0x10052a24	.GetMesh__17GMobileStaticInfoCFv	GMobileStaticInfo::GetMesh() const
0x10052a84	.GetStart__24LHLinkedList<P8GClimate>CFv	LHLinkedList<P8GClimate>::GetStart() const
0x10052ad4	.Get3DSoundPos__16GameThingWithPosFP7LHPoint	GameThingWithPos::Get3DSoundPos(LHPoint*)
0x10052b44	.Update__13HelpDudeTrailFRC7LHPointf	HelpDudeTrail::Update(const LHPoint&, float)
0x10052d74	.__pl__9MapCoordsCFRC9MapCoords	MapCoords::operator+(const MapCoords&) const
0x10052ea4	.GetInfo__20GScriptHighlightInfoFv	GScriptHighlightInfo::GetInfo()
0x10052f54	.SpecialMoveToPos__4DoveFv	Dove::SpecialMoveToPos()
0x10053104	.DrawGlow__10CameraHelpFiiiiUl	CameraHelp::DrawGlow(int, int, int, int, unsigned long)
0x10053324	.GetDistance__9MapCoordsCFRC9MapCoords	MapCoords::GetDistance(const MapCoords&) const
0x10053394	.ProcessAll__8GClimateFv	GClimate::ProcessAll()
0x10053c64	.IsAvailable__9GameThingFv	GameThing::IsAvailable()
0x10053ca4	.IsFoodSpeedUp__8VillagerFv	Villager::IsFoodSpeedUp()
0x10053cf4	.ProcessFoodSpeedup__8VillagerFv	Villager::ProcessFoodSpeedup()
0x10053da4	.GetLocalPos__8AtomCoreCFv	AtomCore::GetLocalPos() const
0x10053de4	.ValidateAllInterfaceStatus__10GInterfaceCFv	GInterface::ValidateAllInterfaceStatus() const
0x10053eb4	.GetRealInterface__7GPlayerFUl	GPlayer::GetRealInterface(unsigned long)
0x10053ef4	.MyInterface__5GGameFv	GGame::MyInterface()
0x10053f64	.SetLife__6ObjectFf	Object::SetLife(float)
0x10054034	.PossiblyModifyAtomCollection__22AtomCollectionModifierCFP14AtomCollection	AtomCollectionModifier::PossiblyModifyAtomCollection(AtomCollection*) const
0x10054134	.ApplyModifiers__14AtomCollectionFv	AtomCollection::ApplyModifiers()
0x10054294	.__ct__Q227GJDoubleLinkList<8AtomCore>8IteratorFRCQ227GJDoubleLinkList<8AtomCore>8Iterator	GJDoubleLinkList<8AtomCore>::Iterator::Iterator(const GJDoubleLinkList<8AtomCore>::Iterator&)
0x10054314	.DoDrawLoopDrawing__14AtomCollectionFf	AtomCollection::DoDrawLoopDrawing(float)
0x10054464	.Head__27GJDoubleLinkList<8AtomCore>Fv	GJDoubleLinkList<8AtomCore>::Head()
0x100544a4	.CalculateDrawPos__14AtomCollectionFPC20CalculateDrawPosInfo	AtomCollection::CalculateDrawPos(const CalculateDrawPosInfo*)
0x10054544	.CalculateDrawPos__8AtomCoreFPC20CalculateDrawPosInfo	AtomCore::CalculateDrawPos(const CalculateDrawPosInfo*)
0x10054b24	.Head__34GJDoubleLinkList<14AtomCollection>Fv	GJDoubleLinkList<14AtomCollection>::Head()
0x10054b74	.CompLocalMatrix__8AtomCoreCFP8LHMatrix	AtomCore::CompLocalMatrix(LHMatrix*) const
0x10054c84	.__rf__Q227GJDoubleLinkList<8AtomCore>8IteratorCFv	GJDoubleLinkList<8AtomCore>::Iterator::operator->() const
0x10054cd4	.GetSubCollections__8AtomCoreFv	AtomCore::GetSubCollections()
0x10054d14	.boundf__Ffff	boundf(float, float, float)
0x10054d54	.DoDrawLoopDrawing__8AtomCoreFf	AtomCore::DoDrawLoopDrawing(float)
0x10055104	.LinterpNoBoundsCheck<f>__7GJUtilsFRCfRCff	LinterpNoBoundsCheck<f>__7GJUtilsFRCfRCff
0x10055154	.DrawAt__16Particle3DSpriteFRC8DrawData	Particle3DSprite::DrawAt(const DrawData&)
0x100554a4	.CheckSounds__6ObjectFPC8LH3DAnimll	Object::CheckSounds(const LH3DAnim*, long, long)
0x100558c4	.MoveAnimByTime__6ObjectFPC8LH3DAnimll	Object::MoveAnimByTime(const LH3DAnim*, long, long)
0x100559a4	.MoveAnimByDist__6ObjectFPC8LH3DAnimlf	Object::MoveAnimByDist(const LH3DAnim*, long, float)
0x10055a44	.__ct__9LH3DColorFRC9LH3DColor	LH3DColor::LH3DColor(const LH3DColor&)
0x10055a84	.CalculateDesireToRepair__4TownFv	Town::CalculateDesireToRepair()
0x10055b74	.GetPercentBuilt__13MultiMapFixedFv	MultiMapFixed::GetPercentBuilt()
0x10055bb4	.GetInfluence__5AbodeFv	Abode::GetInfluence()
0x10055c54	.ProcessAbodes__4TownFv	Town::ProcessAbodes()
0x10055d44	.Process__5FieldFv	Field::Process()
0x10055f64	.SetBlend__8LHMatrixFRC8LHMatrixRC8LHMatrixf	LHMatrix::SetBlend(const LHMatrix&, const LHMatrix&, float)
0x100560a4	.Get__21LHFastPointer<5CHand>CFv	LHFastPointer<5CHand>::Get() const
0x100560e4	.SetStateAnim__6LivingFv	Living::SetStateAnim()
